Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_123,VDD,Metal1,76.1600,66.6400,4.999796
FILLER_12_107,VDD,Metal1,71.7280,65.9480,4.999796
FILLER_12_61,VDD,Metal1,42.3800,66.2075,4.999804
FILLER_12_53,VDD,Metal1,39.1465,66.0630,4.999805
FILLER_12_37,VDD,Metal1,32.5280,65.9480,4.999806
FILLER_12_34,VDD,Metal1,26.0400,66.6400,4.999807
FILLER_12_30,VDD,Metal1,25.0200,66.2075,4.999807
FILLER_11_212,VDD,Metal1,126.9400,59.2325,4.999448
FILLER_11_195,VDD,Metal1,117.4200,59.2325,4.999450
FILLER_11_163,VDD,Metal1,107.6355,59.5685,4.999451
FILLER_11_142,VDD,Metal1,88.9865,59.3765,4.999451
FILLER_11_136,VDD,Metal1,84.3800,59.2325,4.999451
FILLER_11_128,VDD,Metal1,81.1465,59.3765,4.999451
FILLER_11_76,VDD,Metal1,49.8400,58.8000,4.999453
FILLER_11_72,VDD,Metal1,48.5400,59.2325,4.999453
FILLER_11_69,VDD,Metal1,45.6400,58.8000,4.999454
FILLER_11_65,VDD,Metal1,44.6200,59.2325,4.999454
FILLER_11_49,VDD,Metal1,39.2480,59.4920,4.999455
FILLER_11_14,VDD,Metal1,14.8400,58.8000,4.999455
FILLER_11_10,VDD,Metal1,13.8200,59.2325,4.999455
FILLER_11_2,VDD,Metal1,10.5865,59.3765,4.999455
FILLER_10_189,VDD,Metal1,113.1200,58.8000,4.999451
FILLER_10_185,VDD,Metal1,111.8200,58.3675,4.999451
FILLER_10_177,VDD,Metal1,108.5865,58.2230,4.999451
FILLER_10_173,VDD,Metal1,104.1600,58.8000,4.999451
FILLER_10_107,VDD,Metal1,71.7280,58.1080,4.999451
FILLER_10_89,VDD,Metal1,61.6480,58.1080,4.999451
FILLER_10_53,VDD,Metal1,36.9600,58.8000,4.999455
FILLER_10_37,VDD,Metal1,32.5280,58.1080,4.999455
FILLER_10_34,VDD,Metal1,26.0400,58.8000,4.999455
FILLER_10_32,VDD,Metal1,25.2000,58.8000,4.999455
FILLER_10_28,VDD,Metal1,23.9000,58.3675,4.999457
FILLER_10_18,VDD,Metal1,18.3000,58.3675,4.999455
FILLER_10_2,VDD,Metal1,12.9280,58.1080,4.999455
FILLER_9_224,VDD,Metal1,134.9065,51.5365,4.999812
FILLER_9_200,VDD,Metal1,119.2800,50.9600,4.999812
FILLER_9_162,VDD,Metal1,98.9400,51.3925,4.999814
FILLER_9_146,VDD,Metal1,89.0400,50.9600,4.999814
FILLER_9_142,VDD,Metal1,87.7400,51.3925,4.999814
FILLER_9_124,VDD,Metal1,76.4400,50.9600,4.999814
FILLER_9_120,VDD,Metal1,75.4200,51.3925,4.999814
FILLER_9_104,VDD,Metal1,70.0480,51.6520,4.999815
FILLER_9_72,VDD,Metal1,56.6755,51.7285,4.999823
FILLER_9_66,VDD,Metal1,45.1800,51.3925,4.999823
FILLER_9_2,VDD,Metal1,26.4750,51.7740,4.999823
FILLER_8_216,VDD,Metal1,132.7680,50.2680,4.999812
FILLER_8_199,VDD,Metal1,118.4400,50.9600,4.999812
FILLER_8_197,VDD,Metal1,117.6000,50.9600,4.999812
FILLER_8_181,VDD,Metal1,108.3600,50.9600,4.999812
FILLER_8_174,VDD,Metal1,104.4400,50.9600,4.999812
FILLER_8_166,VDD,Metal1,102.4265,50.3830,4.999812
FILLER_8_107,VDD,Metal1,69.3865,50.3830,4.999815
FILLER_8_101,VDD,Metal1,64.7800,50.5275,4.999822
FILLER_8_37,VDD,Metal1,46.0750,50.1455,4.999823
FILLER_8_34,VDD,Metal1,26.0400,50.9600,4.999823
FILLER_8_2,VDD,Metal1,17.4755,50.1910,4.999823
FILLER_7_216,VDD,Metal1,132.7680,43.8120,4.999801
FILLER_7_208,VDD,Metal1,123.7600,43.1200,4.999801
FILLER_7_191,VDD,Metal1,113.9600,43.1200,4.999801
FILLER_7_187,VDD,Metal1,112.9400,43.5525,4.999801
FILLER_7_155,VDD,Metal1,103.1555,43.8885,4.999801
FILLER_7_139,VDD,Metal1,84.8400,43.1200,4.999807
FILLER_7_137,VDD,Metal1,84.0000,43.1200,4.999807
FILLER_7_129,VDD,Metal1,81.7065,43.6965,4.999826
FILLER_7_92,VDD,Metal1,58.5200,43.1200,4.999830
FILLER_7_88,VDD,Metal1,57.5000,43.5525,4.999830
FILLER_7_72,VDD,Metal1,52.1280,43.8120,4.999830
FILLER_7_66,VDD,Metal1,45.1800,43.5525,4.999838
FILLER_7_2,VDD,Metal1,26.4750,43.9340,4.999838
FILLER_6_231,VDD,Metal1,136.3600,43.1200,4.999801
FILLER_6_229,VDD,Metal1,135.5200,43.1200,4.999801
FILLER_6_225,VDD,Metal1,134.2200,42.6875,4.999801
FILLER_6_209,VDD,Metal1,128.8480,42.4280,4.999801
FILLER_6_195,VDD,Metal1,116.2000,43.1200,4.999801
FILLER_6_193,VDD,Metal1,115.3600,43.1200,4.999801
FILLER_6_177,VDD,Metal1,110.9280,42.4280,4.999801
FILLER_6_174,VDD,Metal1,104.4400,43.1200,4.999801
FILLER_6_166,VDD,Metal1,102.4265,42.5430,4.999801
