Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_150,VSS,Metal1,92.4530,94.5415,0.000345
FILLER_20_109,VSS,Metal1,68.0400,94.0800,0.000332
FILLER_20_107,VSS,Metal1,67.2000,94.0800,0.000323
FILLER_20_104,VSS,Metal1,65.2400,94.0800,0.000310
FILLER_20_68,VSS,Metal1,45.3600,94.0800,0.000273
FILLER_20_64,VSS,Metal1,43.3000,94.4285,0.000273
FILLER_20_50,VSS,Metal1,35.2800,94.0800,0.000268
FILLER_20_34,VSS,Metal1,26.0400,94.0800,0.000254
FILLER_20_30,VSS,Metal1,24.2600,94.4285,0.000256
FILLER_19_228,VSS,Metal1,135.1400,93.7310,0.000352
FILLER_19_212,VSS,Metal1,129.3120,93.5320,0.000352
FILLER_19_209,VSS,Metal1,124.0400,94.0800,0.000352
FILLER_19_207,VSS,Metal1,123.2000,94.0800,0.000352
FILLER_19_203,VSS,Metal1,121.1400,93.7310,0.000352
FILLER_19_197,VSS,Metal1,117.6000,94.0800,0.000350
FILLER_19_189,VSS,Metal1,114.2930,93.6180,0.000350
FILLER_19_142,VSS,Metal1,86.8000,94.0800,0.000343
FILLER_19_138,VSS,Metal1,84.5600,94.0800,0.000341
FILLER_19_121,VSS,Metal1,74.7600,94.0800,0.000340
FILLER_19_117,VSS,Metal1,72.9800,93.7310,0.000340
FILLER_19_109,VSS,Metal1,69.4930,93.6180,0.000332
FILLER_19_99,VSS,Metal1,62.4400,94.0800,0.000306
FILLER_19_97,VSS,Metal1,61.6000,94.0800,0.000306
FILLER_19_74,VSS,Metal1,48.4400,94.0800,0.000306
FILLER_19_72,VSS,Metal1,47.6000,94.0800,0.000306
FILLER_19_69,VSS,Metal1,45.6400,94.0800,0.000273
FILLER_19_67,VSS,Metal1,44.8000,94.0800,0.000273
FILLER_19_63,VSS,Metal1,42.7400,93.7310,0.000273
FILLER_19_47,VSS,Metal1,36.9120,93.5320,0.000268
FILLER_19_32,VSS,Metal1,24.9200,94.0800,0.000256
FILLER_19_30,VSS,Metal1,24.0800,94.0800,0.000256
FILLER_18_215,VSS,Metal1,127.4000,86.2400,0.000504
FILLER_18_211,VSS,Metal1,125.6200,86.5885,0.000504
FILLER_18_201,VSS,Metal1,119.5600,86.2400,0.000497
FILLER_18_185,VSS,Metal1,114.1920,86.7880,0.000497
FILLER_18_163,VSS,Metal1,98.5600,86.2400,0.000464
FILLER_18_127,VSS,Metal1,78.4000,86.2400,0.000463
FILLER_18_123,VSS,Metal1,76.3400,86.5885,0.000463
FILLER_18_107,VSS,Metal1,70.5120,86.7880,0.000463
FILLER_18_104,VSS,Metal1,65.2400,86.2400,0.000463
FILLER_18_100,VSS,Metal1,63.4600,86.5885,0.000463
FILLER_18_92,VSS,Metal1,59.9730,86.7015,0.000461
FILLER_18_76,VSS,Metal1,53.1520,86.7880,0.000432
FILLER_18_44,VSS,Metal1,39.6440,86.8375,0.000431
FILLER_18_37,VSS,Metal1,28.0000,86.2400,0.000424
FILLER_18_34,VSS,Metal1,26.0400,86.2400,0.000424
FILLER_18_30,VSS,Metal1,24.2600,86.5885,0.000424
FILLER_17_231,VSS,Metal1,136.3600,86.2400,0.000504
FILLER_17_229,VSS,Metal1,135.5200,86.2400,0.000504
FILLER_17_221,VSS,Metal1,132.2130,85.7780,0.000504
FILLER_17_203,VSS,Metal1,120.6800,86.2400,0.000497
FILLER_17_192,VSS,Metal1,114.5200,86.2400,0.000497
FILLER_17_184,VSS,Metal1,111.4930,85.7780,0.000496
FILLER_17_170,VSS,Metal1,102.4800,86.2400,0.000471
FILLER_17_166,VSS,Metal1,100.4200,85.8910,0.000471
FILLER_17_158,VSS,Metal1,96.9330,85.7780,0.000463
FILLER_17_142,VSS,Metal1,90.1120,85.6920,0.000463
FILLER_17_88,VSS,Metal1,56.5600,86.2400,0.000433
FILLER_17_72,VSS,Metal1,50.9120,85.6920,0.000431
FILLER_17_68,VSS,Metal1,45.3600,86.2400,0.000431
FILLER_17_64,VSS,Metal1,43.3000,85.8910,0.000431
FILLER_17_56,VSS,Metal1,39.8130,85.7780,0.000431
FILLER_17_40,VSS,Metal1,32.9920,85.6920,0.000431
FILLER_16_231,VSS,Metal1,136.3600,78.4000,0.000123
FILLER_16_229,VSS,Metal1,135.5200,78.4000,0.000123
FILLER_16_225,VSS,Metal1,133.4600,78.7485,0.000123
FILLER_16_217,VSS,Metal1,129.9730,78.8615,0.000123
FILLER_16_191,VSS,Metal1,113.9600,78.4000,0.000122
FILLER_16_189,VSS,Metal1,113.1200,78.4000,0.000122
FILLER_16_185,VSS,Metal1,111.0600,78.7485,0.000122
FILLER_16_177,VSS,Metal1,107.5730,78.8615,0.000122
FILLER_16_171,VSS,Metal1,103.2200,78.7485,0.000120
FILLER_16_107,VSS,Metal1,83.8445,79.0375,0.000118
FILLER_16_65,VSS,Metal1,43.6800,78.4000,0.000108
FILLER_16_61,VSS,Metal1,41.6200,78.7485,0.000107
FILLER_16_53,VSS,Metal1,38.1330,78.8615,0.000105
FILLER_16_18,VSS,Metal1,17.5400,78.7485,0.000089
FILLER_15_228,VSS,Metal1,135.1400,78.0510,0.000123
FILLER_15_212,VSS,Metal1,129.3120,77.8520,0.000123
FILLER_15_170,VSS,Metal1,102.4800,78.4000,0.000118
FILLER_15_166,VSS,Metal1,100.4200,78.0510,0.000118
FILLER_15_158,VSS,Metal1,96.9330,77.9380,0.000118
FILLER_15_142,VSS,Metal1,90.1120,77.8520,0.000118
FILLER_15_139,VSS,Metal1,84.8400,78.4000,0.000118
FILLER_15_135,VSS,Metal1,83.0600,78.0510,0.000118
FILLER_15_103,VSS,Metal1,72.6840,77.8020,0.000118
FILLER_15_95,VSS,Metal1,60.4800,78.4000,0.000113
FILLER_15_87,VSS,Metal1,57.1730,77.9380,0.000113
FILLER_15_76,VSS,Metal1,49.8400,78.4000,0.000112
FILLER_15_72,VSS,Metal1,47.7800,78.0510,0.000112
FILLER_15_69,VSS,Metal1,45.6400,78.4000,0.000112
FILLER_15_67,VSS,Metal1,44.8000,78.4000,0.000112
FILLER_15_63,VSS,Metal1,42.7400,78.0510,0.000108
FILLER_15_47,VSS,Metal1,36.9120,77.8520,0.000105
FILLER_15_12,VSS,Metal1,13.7200,78.4000,0.000089
FILLER_15_10,VSS,Metal1,12.8800,78.4000,0.000089
FILLER_15_2,VSS,Metal1,9.5730,77.9380,0.000089
FILLER_14_215,VSS,Metal1,127.4000,70.5600,0.000157
FILLER_14_213,VSS,Metal1,126.5600,70.5600,0.000157
FILLER_14_209,VSS,Metal1,124.5000,70.9085,0.000157
FILLER_14_187,VSS,Metal1,111.7200,70.5600,0.000156
FILLER_14_185,VSS,Metal1,110.8800,70.5600,0.000155
FILLER_14_177,VSS,Metal1,107.5730,71.0215,0.000155
FILLER_14_171,VSS,Metal1,103.2200,70.9085,0.000155
FILLER_14_107,VSS,Metal1,83.8445,71.1975,0.000155
FILLER_14_104,VSS,Metal1,65.2400,70.5600,0.000155
FILLER_14_102,VSS,Metal1,64.4000,70.5600,0.000155
FILLER_14_77,VSS,Metal1,50.4000,70.5600,0.000147
FILLER_14_67,VSS,Metal1,44.8000,70.5600,0.000136
FILLER_14_59,VSS,Metal1,41.4930,71.0215,0.000134
FILLER_14_43,VSS,Metal1,34.6720,71.1080,0.000132
FILLER_14_34,VSS,Metal1,26.0400,70.5600,0.000108
FILLER_13_228,VSS,Metal1,135.1400,70.2110,0.000157
FILLER_13_212,VSS,Metal1,129.3120,70.0120,0.000157
FILLER_13_208,VSS,Metal1,123.7600,70.5600,0.000157
FILLER_13_204,VSS,Metal1,121.7000,70.2110,0.000157
FILLER_13_190,VSS,Metal1,114.8530,70.0980,0.000156
FILLER_13_174,VSS,Metal1,108.0320,70.0120,0.000155
FILLER_13_142,VSS,Metal1,94.5240,69.9620,0.000155
FILLER_13_136,VSS,Metal1,83.6200,70.2110,0.000155
FILLER_13_128,VSS,Metal1,80.1330,70.0980,0.000155
FILLER_13_93,VSS,Metal1,59.0800,70.5600,0.000152
FILLER_13_91,VSS,Metal1,58.2400,70.5600,0.000148
FILLER_13_74,VSS,Metal1,48.4400,70.5600,0.000139
FILLER_13_72,VSS,Metal1,47.6000,70.5600,0.000139
FILLER_13_46,VSS,Metal1,36.3520,70.0120,0.000133
