Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_32,VSS,Metal1,24.9200,101.9200,0.000303
FILLER_21_30,VSS,Metal1,24.0800,101.9200,0.000303
FILLER_20_247,VSS,Metal1,145.7800,94.4285,0.000067
FILLER_20_243,VSS,Metal1,143.3600,94.0800,0.000067
FILLER_20_235,VSS,Metal1,140.0530,94.5415,0.000067
FILLER_20_219,VSS,Metal1,133.2320,94.6280,0.000067
FILLER_20_211,VSS,Metal1,125.1600,94.0800,0.000067
FILLER_20_209,VSS,Metal1,124.3200,94.0800,0.000066
FILLER_20_177,VSS,Metal1,114.1240,94.6775,0.000066
FILLER_20_174,VSS,Metal1,104.4400,94.0800,0.000066
FILLER_20_170,VSS,Metal1,102.6600,94.4285,0.000066
FILLER_20_154,VSS,Metal1,96.8320,94.6280,0.000066
FILLER_20_122,VSS,Metal1,83.3240,94.6775,0.000065
FILLER_20_109,VSS,Metal1,68.0400,94.0800,0.000062
FILLER_20_107,VSS,Metal1,67.2000,94.0800,0.000062
FILLER_20_88,VSS,Metal1,56.2800,94.0800,0.000060
FILLER_20_76,VSS,Metal1,49.5600,94.0800,0.000058
FILLER_20_60,VSS,Metal1,44.1920,94.6280,0.000058
FILLER_20_49,VSS,Metal1,34.7200,94.0800,0.000057
FILLER_20_45,VSS,Metal1,32.6600,94.4285,0.000057
FILLER_20_37,VSS,Metal1,29.1730,94.5415,0.000054
FILLER_20_34,VSS,Metal1,26.0400,94.0800,0.000052
FILLER_20_30,VSS,Metal1,24.2600,94.4285,0.000052
FILLER_19_234,VSS,Metal1,138.0400,94.0800,0.000067
FILLER_19_232,VSS,Metal1,137.2000,94.0800,0.000067
FILLER_19_212,VSS,Metal1,126.1800,93.7310,0.000067
FILLER_19_208,VSS,Metal1,123.7600,94.0800,0.000066
FILLER_19_192,VSS,Metal1,118.1120,93.5320,0.000066
FILLER_19_138,VSS,Metal1,84.5600,94.0800,0.000065
FILLER_19_130,VSS,Metal1,81.2530,93.6180,0.000065
FILLER_19_112,VSS,Metal1,69.7200,94.0800,0.000065
FILLER_19_110,VSS,Metal1,68.8800,94.0800,0.000062
FILLER_19_106,VSS,Metal1,66.8200,93.7310,0.000062
FILLER_19_98,VSS,Metal1,63.3330,93.6180,0.000061
FILLER_19_84,VSS,Metal1,54.3200,94.0800,0.000059
FILLER_19_80,VSS,Metal1,52.2600,93.7310,0.000058
FILLER_19_72,VSS,Metal1,48.7730,93.6180,0.000058
FILLER_19_69,VSS,Metal1,45.6400,94.0800,0.000058
FILLER_19_56,VSS,Metal1,38.6400,94.0800,0.000057
FILLER_19_52,VSS,Metal1,36.5800,93.7310,0.000057
FILLER_19_42,VSS,Metal1,30.8000,94.0800,0.000054
FILLER_19_38,VSS,Metal1,28.7400,93.7310,0.000054
FILLER_19_30,VSS,Metal1,25.2530,93.6180,0.000052
FILLER_18_247,VSS,Metal1,145.7800,86.5885,0.000621
FILLER_18_195,VSS,Metal1,116.6600,86.5885,0.000619
FILLER_18_186,VSS,Metal1,111.1600,86.2400,0.000619
FILLER_18_177,VSS,Metal1,106.1200,86.2400,0.000619
FILLER_18_109,VSS,Metal1,68.0400,86.2400,0.000565
FILLER_18_107,VSS,Metal1,67.2000,86.2400,0.000563
FILLER_18_97,VSS,Metal1,62.7730,86.7015,0.000537
FILLER_18_81,VSS,Metal1,55.9520,86.7880,0.000536
FILLER_18_49,VSS,Metal1,42.4440,86.8375,0.000533
FILLER_18_31,VSS,Metal1,24.8200,86.5885,0.000512
FILLER_17_247,VSS,Metal1,145.7800,85.8910,0.000621
FILLER_17_239,VSS,Metal1,142.2930,85.7780,0.000621
FILLER_17_223,VSS,Metal1,135.4720,85.6920,0.000621
FILLER_17_214,VSS,Metal1,126.8400,86.2400,0.000621
FILLER_17_212,VSS,Metal1,126.0000,86.2400,0.000620
FILLER_17_208,VSS,Metal1,123.7600,86.2400,0.000619
FILLER_17_204,VSS,Metal1,121.7000,85.8910,0.000619
FILLER_17_150,VSS,Metal1,91.4600,85.8910,0.000613
FILLER_17_142,VSS,Metal1,87.9730,85.7780,0.000613
FILLER_17_138,VSS,Metal1,84.5600,86.2400,0.000613
