Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_89_516,VDD,Metal1,295.9600,364.5600,4.499745
FILLER_89_514,VDD,Metal1,295.1200,364.5600,4.499745
FILLER_89_492,VDD,Metal1,287.3280,365.2520,4.499743
FILLER_89_482,VDD,Metal1,279.3865,365.1365,4.499743
FILLER_89_472,VDD,Metal1,272.5400,364.9925,4.499743
FILLER_89_456,VDD,Metal1,267.1680,365.2520,4.499744
FILLER_89_413,VDD,Metal1,238.2800,364.5600,4.499779
FILLER_89_405,VDD,Metal1,236.2665,365.1365,4.499837
FILLER_89_382,VDD,Metal1,220.9200,364.5600,4.499842
FILLER_89_380,VDD,Metal1,220.0800,364.5600,4.499842
FILLER_89_376,VDD,Metal1,218.7800,364.9925,4.499842
FILLER_89_368,VDD,Metal1,215.5465,365.1365,4.499842
FILLER_89_352,VDD,Metal1,208.9280,365.2520,4.499873
FILLER_89_346,VDD,Metal1,201.9800,364.9925,4.499873
FILLER_89_282,VDD,Metal1,183.2750,365.3740,4.499873
FILLER_89_276,VDD,Metal1,162.7800,364.9925,4.499873
FILLER_89_212,VDD,Metal1,144.0750,365.3740,4.499873
FILLER_89_206,VDD,Metal1,123.5800,364.9925,4.499873
FILLER_89_142,VDD,Metal1,104.8750,365.3740,4.499873
FILLER_89_136,VDD,Metal1,84.3800,364.9925,4.499873
FILLER_89_72,VDD,Metal1,65.6750,365.3740,4.499873
FILLER_89_66,VDD,Metal1,45.1800,364.9925,4.499873
FILLER_89_2,VDD,Metal1,26.4750,365.3740,4.499873
FILLER_88_681,VDD,Metal1,388.3600,364.5600,4.499785
FILLER_88_679,VDD,Metal1,387.5200,364.5600,4.499785
FILLER_88_675,VDD,Metal1,386.2200,364.1275,4.499785
FILLER_88_667,VDD,Metal1,382.9865,363.9830,4.499785
FILLER_88_661,VDD,Metal1,378.3800,364.1275,4.499785
FILLER_88_597,VDD,Metal1,359.6750,363.7455,4.499785
FILLER_88_591,VDD,Metal1,339.1800,364.1275,4.499785
FILLER_88_527,VDD,Metal1,320.4750,363.7455,4.499785
FILLER_88_524,VDD,Metal1,300.4400,364.5600,4.499751
FILLER_88_515,VDD,Metal1,295.4000,364.5600,4.499745
FILLER_88_513,VDD,Metal1,294.5600,364.5600,4.499745
FILLER_88_509,VDD,Metal1,293.2600,364.1275,4.499745
FILLER_88_473,VDD,Metal1,272.1600,364.5600,4.499743
FILLER_88_457,VDD,Metal1,267.7280,363.8680,4.499743
FILLER_88_451,VDD,Metal1,260.7800,364.1275,4.499745
FILLER_88_443,VDD,Metal1,257.5465,363.9830,4.499745
FILLER_88_427,VDD,Metal1,250.9280,363.8680,4.499745
FILLER_88_411,VDD,Metal1,237.1600,364.5600,4.499837
FILLER_88_403,VDD,Metal1,235.1465,363.9830,4.499837
FILLER_88_332,VDD,Metal1,194.1400,364.1275,4.499873
FILLER_88_311,VDD,Metal1,182.3800,364.1275,4.499873
FILLER_88_247,VDD,Metal1,163.6750,363.7455,4.499873
FILLER_88_241,VDD,Metal1,143.1800,364.1275,4.499873
FILLER_88_177,VDD,Metal1,124.4750,363.7455,4.499873
FILLER_88_171,VDD,Metal1,103.9800,364.1275,4.499873
FILLER_88_107,VDD,Metal1,85.2750,363.7455,4.499873
FILLER_88_101,VDD,Metal1,64.7800,364.1275,4.499873
FILLER_88_37,VDD,Metal1,46.0750,363.7455,4.499873
FILLER_88_34,VDD,Metal1,26.0400,364.5600,4.499873
FILLER_88_2,VDD,Metal1,17.4755,363.7910,4.499873
FILLER_87_680,VDD,Metal1,388.0800,356.7200,4.499534
FILLER_87_664,VDD,Metal1,383.6480,357.4120,4.499534
FILLER_87_632,VDD,Metal1,370.2755,357.4885,4.499534
FILLER_87_626,VDD,Metal1,358.7800,357.1525,4.499534
FILLER_87_562,VDD,Metal1,340.0750,357.5340,4.499534
FILLER_87_559,VDD,Metal1,320.0400,356.7200,4.499533
FILLER_87_557,VDD,Metal1,319.2000,356.7200,4.499533
FILLER_87_553,VDD,Metal1,317.9000,357.1525,4.499533
FILLER_87_514,VDD,Metal1,294.8400,356.7200,4.499529
FILLER_87_512,VDD,Metal1,294.0000,356.7200,4.499529
FILLER_87_508,VDD,Metal1,292.7000,357.1525,4.499529
FILLER_87_492,VDD,Metal1,287.3280,357.4120,4.499529
FILLER_87_489,VDD,Metal1,280.8400,356.7200,4.499527
FILLER_87_487,VDD,Metal1,280.0000,356.7200,4.499527
FILLER_87_483,VDD,Metal1,278.7000,357.1525,4.499527
FILLER_87_473,VDD,Metal1,272.1600,356.7200,4.499527
FILLER_87_457,VDD,Metal1,267.7280,357.4120,4.499527
FILLER_87_450,VDD,Metal1,259.0000,356.7200,4.499535
FILLER_87_446,VDD,Metal1,257.9800,357.1525,4.499536
FILLER_87_438,VDD,Metal1,252.5600,356.7200,4.499542
FILLER_87_422,VDD,Metal1,245.7865,357.2965,4.499542
FILLER_87_404,VDD,Metal1,238.0480,357.4120,4.499542
FILLER_87_368,VDD,Metal1,213.3600,356.7200,4.499545
FILLER_87_352,VDD,Metal1,208.9280,357.4120,4.499545
FILLER_87_349,VDD,Metal1,202.4400,356.7200,4.499557
FILLER_87_345,VDD,Metal1,201.4200,357.1525,4.499625
FILLER_87_337,VDD,Metal1,198.1865,357.2965,4.499625
FILLER_87_301,VDD,Metal1,175.8400,356.7200,4.499636
FILLER_87_297,VDD,Metal1,174.5400,357.1525,4.499636
FILLER_87_276,VDD,Metal1,162.7800,357.1525,4.499636
FILLER_87_212,VDD,Metal1,144.0750,357.5340,4.499637
FILLER_87_206,VDD,Metal1,123.5800,357.1525,4.499638
FILLER_87_142,VDD,Metal1,104.8750,357.5340,4.499638
FILLER_87_136,VDD,Metal1,84.3800,357.1525,4.499638
FILLER_87_72,VDD,Metal1,65.6750,357.5340,4.499638
FILLER_87_66,VDD,Metal1,45.1800,357.1525,4.499638
FILLER_87_2,VDD,Metal1,26.4750,357.5340,4.499638
FILLER_86_681,VDD,Metal1,388.3600,356.7200,4.499534
FILLER_86_679,VDD,Metal1,387.5200,356.7200,4.499534
FILLER_86_675,VDD,Metal1,386.2200,356.2875,4.499534
FILLER_86_667,VDD,Metal1,382.9865,356.1430,4.499534
FILLER_86_661,VDD,Metal1,378.3800,356.2875,4.499534
FILLER_86_597,VDD,Metal1,359.6750,355.9055,4.499534
FILLER_86_594,VDD,Metal1,339.6400,356.7200,4.499534
FILLER_86_590,VDD,Metal1,338.6200,356.2875,4.499534
FILLER_86_582,VDD,Metal1,335.3865,356.1430,4.499534
FILLER_86_547,VDD,Metal1,313.3200,356.7200,4.499533
FILLER_86_543,VDD,Metal1,312.3000,356.2875,4.499533
FILLER_86_527,VDD,Metal1,306.9280,356.0280,4.499533
FILLER_86_523,VDD,Metal1,300.1600,356.7200,4.499533
FILLER_86_515,VDD,Metal1,297.8665,356.1430,4.499533
FILLER_86_505,VDD,Metal1,290.0800,356.7200,4.499529
FILLER_86_501,VDD,Metal1,288.7800,356.2875,4.499529
FILLER_86_493,VDD,Metal1,285.5465,356.1430,4.499529
FILLER_86_457,VDD,Metal1,263.2000,356.7200,4.499531
FILLER_86_454,VDD,Metal1,261.2400,356.7200,4.499535
FILLER_86_450,VDD,Metal1,260.2200,356.2875,4.499535
FILLER_86_442,VDD,Metal1,256.9865,356.1430,4.499536
FILLER_86_407,VDD,Metal1,234.9200,356.7200,4.499542
FILLER_86_403,VDD,Metal1,233.9000,356.2875,4.499544
FILLER_86_387,VDD,Metal1,228.5280,356.0280,4.499544
FILLER_86_383,VDD,Metal1,221.7600,356.7200,4.499544
